history_id,seed,history_number,n_records,scenario,query_number,query_id,target_evidence_id,query_sha256,method,routing_vectors_scored,route_ms,total_search_ms,evidence_recalled,oracle_reader_correct,predicted_evidence_id,records_read,raw_vectors_scored,leaf_blocks_read,read_score_ms
n256_seed17_history0,17,0,256,random_keys,16,n256_seed17_history0_q16,211,accf08a9039d969a06aee5d6f502f23879743b50d8f1ee67edf78904203eb17c,raw_full_scan,0,0.000292,0.008042,1,1,211,256,256,16,0.00775
n256_seed17_history0,17,0,256,random_keys,16,n256_seed17_history0_q16,211,accf08a9039d969a06aee5d6f502f23879743b50d8f1ee67edf78904203eb17c,flat_1,16,0.001666,0.005457999999999999,1,1,211,16,16,1,0.003792
n256_seed17_history0,17,0,256,random_keys,16,n256_seed17_history0_q16,211,accf08a9039d969a06aee5d6f502f23879743b50d8f1ee67edf78904203eb17c,flat_2,16,0.001458,0.005417,1,1,211,32,32,2,0.003959
n256_seed17_history0,17,0,256,random_keys,16,n256_seed17_history0_q16,211,accf08a9039d969a06aee5d6f502f23879743b50d8f1ee67edf78904203eb17c,flat_4,16,0.001416,0.0067079999999999996,1,1,211,64,64,4,0.005292
n256_seed17_history0,17,0,256,random_keys,16,n256_seed17_history0_q16,211,accf08a9039d969a06aee5d6f502f23879743b50d8f1ee67edf78904203eb17c,tree_beam_1,8,0.0065,0.010125,0,0,14,16,16,1,0.003625
n256_seed17_history0,17,0,256,random_keys,16,n256_seed17_history0_q16,211,accf08a9039d969a06aee5d6f502f23879743b50d8f1ee67edf78904203eb17c,tree_beam_2,12,0.006166,0.010083,0,0,92,32,32,2,0.003917
n256_seed17_history0,17,0,256,random_keys,16,n256_seed17_history0_q16,211,accf08a9039d969a06aee5d6f502f23879743b50d8f1ee67edf78904203eb17c,tree_beam_4,20,0.006333,0.0115,1,1,211,64,64,4,0.005167
n256_seed17_history0,17,0,256,random_keys,17,n256_seed17_history0_q17,16,fd9539fd90f080f7ef69778c88a9734e55f209845a0da289f101b068b46f1868,raw_full_scan,0,0.00025,0.008083,1,1,16,256,256,16,0.007833
n256_seed17_history0,17,0,256,random_keys,17,n256_seed17_history0_q17,16,fd9539fd90f080f7ef69778c88a9734e55f209845a0da289f101b068b46f1868,flat_1,16,0.00175,0.005875,1,1,16,16,16,1,0.004125
n256_seed17_history0,17,0,256,random_keys,17,n256_seed17_history0_q17,16,fd9539fd90f080f7ef69778c88a9734e55f209845a0da289f101b068b46f1868,flat_2,16,0.001542,0.005542,1,1,16,32,32,2,0.004
n256_seed17_history0,17,0,256,random_keys,17,n256_seed17_history0_q17,16,fd9539fd90f080f7ef69778c88a9734e55f209845a0da289f101b068b46f1868,flat_4,16,0.001333,0.006666,1,1,16,64,64,4,0.005333
n256_seed17_history0,17,0,256,random_keys,17,n256_seed17_history0_q17,16,fd9539fd90f080f7ef69778c88a9734e55f209845a0da289f101b068b46f1868,tree_beam_1,8,0.006583,0.010208,0,0,241,16,16,1,0.003625
n256_seed17_history0,17,0,256,random_keys,17,n256_seed17_history0_q17,16,fd9539fd90f080f7ef69778c88a9734e55f209845a0da289f101b068b46f1868,tree_beam_2,12,0.006208,0.009999000000000001,1,1,16,32,32,2,0.003791
n256_seed17_history0,17,0,256,random_keys,17,n256_seed17_history0_q17,16,fd9539fd90f080f7ef69778c88a9734e55f209845a0da289f101b068b46f1868,tree_beam_4,20,0.006417,0.011709,1,1,16,64,64,4,0.005292
n256_seed17_history0,17,0,256,random_keys,18,n256_seed17_history0_q18,21,cabaa8e0895aab7481c28a3a8b754d9bbaf6b7892e2850f570065c0b64d28b3c,raw_full_scan,0,0.000292,0.008,1,1,21,256,256,16,0.007708
n256_seed17_history0,17,0,256,random_keys,18,n256_seed17_history0_q18,21,cabaa8e0895aab7481c28a3a8b754d9bbaf6b7892e2850f570065c0b64d28b3c,flat_1,16,0.00175,0.0055,1,1,21,16,16,1,0.00375
n256_seed17_history0,17,0,256,random_keys,18,n256_seed17_history0_q18,21,cabaa8e0895aab7481c28a3a8b754d9bbaf6b7892e2850f570065c0b64d28b3c,flat_2,16,0.001458,0.005333,1,1,21,32,32,2,0.003875
n256_seed17_history0,17,0,256,random_keys,18,n256_seed17_history0_q18,21,cabaa8e0895aab7481c28a3a8b754d9bbaf6b7892e2850f570065c0b64d28b3c,flat_4,16,0.001375,0.006709,1,1,21,64,64,4,0.005334
n256_seed17_history0,17,0,256,random_keys,18,n256_seed17_history0_q18,21,cabaa8e0895aab7481c28a3a8b754d9bbaf6b7892e2850f570065c0b64d28b3c,tree_beam_1,8,0.006667,0.01025,0,0,178,16,16,1,0.003583
n256_seed17_history0,17,0,256,random_keys,18,n256_seed17_history0_q18,21,cabaa8e0895aab7481c28a3a8b754d9bbaf6b7892e2850f570065c0b64d28b3c,tree_beam_2,12,0.006292,0.010126,1,1,21,32,32,2,0.003834
n256_seed17_history0,17,0,256,random_keys,18,n256_seed17_history0_q18,21,cabaa8e0895aab7481c28a3a8b754d9bbaf6b7892e2850f570065c0b64d28b3c,tree_beam_4,20,0.006375,0.011667,1,1,21,64,64,4,0.005292
n256_seed17_history0,17,0,256,random_keys,19,n256_seed17_history0_q19,6,4a36d8aafd5f317c365bcdb0adb22a7cf2967d3cc72a70273fd3dcc5929695f2,raw_full_scan,0,0.000292,0.008042,1,1,6,256,256,16,0.00775
n256_seed17_history0,17,0,256,random_keys,19,n256_seed17_history0_q19,6,4a36d8aafd5f317c365bcdb0adb22a7cf2967d3cc72a70273fd3dcc5929695f2,flat_1,16,0.001791,0.0055,1,1,6,16,16,1,0.003709
n256_seed17_history0,17,0,256,random_keys,19,n256_seed17_history0_q19,6,4a36d8aafd5f317c365bcdb0adb22a7cf2967d3cc72a70273fd3dcc5929695f2,flat_2,16,0.001458,0.005458,1,1,6,32,32,2,0.004
n256_seed17_history0,17,0,256,random_keys,19,n256_seed17_history0_q19,6,4a36d8aafd5f317c365bcdb0adb22a7cf2967d3cc72a70273fd3dcc5929695f2,flat_4,16,0.001417,0.006667,1,1,6,64,64,4,0.00525
n256_seed17_history0,17,0,256,random_keys,19,n256_seed17_history0_q19,6,4a36d8aafd5f317c365bcdb0adb22a7cf2967d3cc72a70273fd3dcc5929695f2,tree_beam_1,8,0.007083,0.010957999999999999,1,1,6,16,16,1,0.003875
n256_seed17_history0,17,0,256,random_keys,19,n256_seed17_history0_q19,6,4a36d8aafd5f317c365bcdb0adb22a7cf2967d3cc72a70273fd3dcc5929695f2,tree_beam_2,12,0.00625,0.010333,1,1,6,32,32,2,0.004083
n256_seed17_history0,17,0,256,random_keys,19,n256_seed17_history0_q19,6,4a36d8aafd5f317c365bcdb0adb22a7cf2967d3cc72a70273fd3dcc5929695f2,tree_beam_4,20,0.006459,0.012292,1,1,6,64,64,4,0.005833
n256_seed17_history0,17,0,256,topic_grouped,0,n256_seed17_history0_q0,92,d56db96647abe9a631ef6ca4b95da412d546088de602c53528c8d2aac9d4c9ef,raw_full_scan,0,0.000333,0.008583,1,1,92,256,256,16,0.00825
n256_seed17_history0,17,0,256,topic_grouped,0,n256_seed17_history0_q0,92,d56db96647abe9a631ef6ca4b95da412d546088de602c53528c8d2aac9d4c9ef,flat_1,16,0.001792,0.00575,1,1,92,16,16,1,0.003958
n256_seed17_history0,17,0,256,topic_grouped,0,n256_seed17_history0_q0,92,d56db96647abe9a631ef6ca4b95da412d546088de602c53528c8d2aac9d4c9ef,flat_2,16,0.001458,0.005542,1,1,92,32,32,2,0.004084
n256_seed17_history0,17,0,256,topic_grouped,0,n256_seed17_history0_q0,92,d56db96647abe9a631ef6ca4b95da412d546088de602c53528c8d2aac9d4c9ef,flat_4,16,0.001459,0.007084,1,1,92,64,64,4,0.005625
n256_seed17_history0,17,0,256,topic_grouped,0,n256_seed17_history0_q0,92,d56db96647abe9a631ef6ca4b95da412d546088de602c53528c8d2aac9d4c9ef,tree_beam_1,8,0.007125,0.010792,1,1,92,16,16,1,0.003667
n256_seed17_history0,17,0,256,topic_grouped,0,n256_seed17_history0_q0,92,d56db96647abe9a631ef6ca4b95da412d546088de602c53528c8d2aac9d4c9ef,tree_beam_2,12,0.006416,0.010291,1,1,92,32,32,2,0.003875
n256_seed17_history0,17,0,256,topic_grouped,0,n256_seed17_history0_q0,92,d56db96647abe9a631ef6ca4b95da412d546088de602c53528c8d2aac9d4c9ef,tree_beam_4,20,0.006708,0.012083,1,1,92,64,64,4,0.005375
n256_seed17_history0,17,0,256,topic_grouped,1,n256_seed17_history0_q1,29,7feb1cadd739deac9bf374920543df38950d3e0b368bc4752e742dcaa1b5533e,raw_full_scan,0,0.000292,0.008125,1,1,29,256,256,16,0.007833
n256_seed17_history0,17,0,256,topic_grouped,1,n256_seed17_history0_q1,29,7feb1cadd739deac9bf374920543df38950d3e0b368bc4752e742dcaa1b5533e,flat_1,16,0.00175,0.005625,1,1,29,16,16,1,0.003875
n256_seed17_history0,17,0,256,topic_grouped,1,n256_seed17_history0_q1,29,7feb1cadd739deac9bf374920543df38950d3e0b368bc4752e742dcaa1b5533e,flat_2,16,0.001459,0.0055000000000000005,1,1,29,32,32,2,0.004041
n256_seed17_history0,17,0,256,topic_grouped,1,n256_seed17_history0_q1,29,7feb1cadd739deac9bf374920543df38950d3e0b368bc4752e742dcaa1b5533e,flat_4,16,0.001417,0.006709,1,1,29,64,64,4,0.005292
n256_seed17_history0,17,0,256,topic_grouped,1,n256_seed17_history0_q1,29,7feb1cadd739deac9bf374920543df38950d3e0b368bc4752e742dcaa1b5533e,tree_beam_1,8,0.006709,0.010418,1,1,29,16,16,1,0.003709
n256_seed17_history0,17,0,256,topic_grouped,1,n256_seed17_history0_q1,29,7feb1cadd739deac9bf374920543df38950d3e0b368bc4752e742dcaa1b5533e,tree_beam_2,12,0.006125,0.009958,1,1,29,32,32,2,0.003833
n256_seed17_history0,17,0,256,topic_grouped,1,n256_seed17_history0_q1,29,7feb1cadd739deac9bf374920543df38950d3e0b368bc4752e742dcaa1b5533e,tree_beam_4,20,0.006334,0.011626000000000001,1,1,29,64,64,4,0.005292
n256_seed17_history0,17,0,256,topic_grouped,2,n256_seed17_history0_q2,175,f36cfa9220b4f7799ff499d2961de6caa930220a24426fd890444d798bafa7d5,raw_full_scan,0,0.000333,0.0085,1,1,175,256,256,16,0.008167
n256_seed17_history0,17,0,256,topic_grouped,2,n256_seed17_history0_q2,175,f36cfa9220b4f7799ff499d2961de6caa930220a24426fd890444d798bafa7d5,flat_1,16,0.001708,0.005625000000000001,1,1,175,16,16,1,0.003917
n256_seed17_history0,17,0,256,topic_grouped,2,n256_seed17_history0_q2,175,f36cfa9220b4f7799ff499d2961de6caa930220a24426fd890444d798bafa7d5,flat_2,16,0.001417,0.005542,1,1,175,32,32,2,0.004125
n256_seed17_history0,17,0,256,topic_grouped,2,n256_seed17_history0_q2,175,f36cfa9220b4f7799ff499d2961de6caa930220a24426fd890444d798bafa7d5,flat_4,16,0.001416,0.0067079999999999996,1,1,175,64,64,4,0.005292
n256_seed17_history0,17,0,256,topic_grouped,2,n256_seed17_history0_q2,175,f36cfa9220b4f7799ff499d2961de6caa930220a24426fd890444d798bafa7d5,tree_beam_1,8,0.006584,0.010209,1,1,175,16,16,1,0.003625
n256_seed17_history0,17,0,256,topic_grouped,2,n256_seed17_history0_q2,175,f36cfa9220b4f7799ff499d2961de6caa930220a24426fd890444d798bafa7d5,tree_beam_2,12,0.006167,0.010041999999999999,1,1,175,32,32,2,0.003875
n256_seed17_history0,17,0,256,topic_grouped,2,n256_seed17_history0_q2,175,f36cfa9220b4f7799ff499d2961de6caa930220a24426fd890444d798bafa7d5,tree_beam_4,20,0.0065,0.011709,1,1,175,64,64,4,0.005209
n256_seed17_history0,17,0,256,topic_grouped,3,n256_seed17_history0_q3,229,eb8671481c8acf82315eeaeeba5c0d8f990b64a234deed49834918ccfd6ef4c4,raw_full_scan,0,0.000333,0.008083,1,1,229,256,256,16,0.00775
n256_seed17_history0,17,0,256,topic_grouped,3,n256_seed17_history0_q3,229,eb8671481c8acf82315eeaeeba5c0d8f990b64a234deed49834918ccfd6ef4c4,flat_1,16,0.00175,0.005666,1,1,229,16,16,1,0.003916
n256_seed17_history0,17,0,256,topic_grouped,3,n256_seed17_history0_q3,229,eb8671481c8acf82315eeaeeba5c0d8f990b64a234deed49834918ccfd6ef4c4,flat_2,16,0.001542,0.005542,1,1,229,32,32,2,0.004
n256_seed17_history0,17,0,256,topic_grouped,3,n256_seed17_history0_q3,229,eb8671481c8acf82315eeaeeba5c0d8f990b64a234deed49834918ccfd6ef4c4,flat_4,16,0.001375,0.006958000000000001,1,1,229,64,64,4,0.005583
n256_seed17_history0,17,0,256,topic_grouped,3,n256_seed17_history0_q3,229,eb8671481c8acf82315eeaeeba5c0d8f990b64a234deed49834918ccfd6ef4c4,tree_beam_1,8,0.006792,0.010584,1,1,229,16,16,1,0.003792
n256_seed17_history0,17,0,256,topic_grouped,3,n256_seed17_history0_q3,229,eb8671481c8acf82315eeaeeba5c0d8f990b64a234deed49834918ccfd6ef4c4,tree_beam_2,12,0.006292,0.010374999999999999,1,1,229,32,32,2,0.004083
n256_seed17_history0,17,0,256,topic_grouped,3,n256_seed17_history0_q3,229,eb8671481c8acf82315eeaeeba5c0d8f990b64a234deed49834918ccfd6ef4c4,tree_beam_4,20,0.00675,0.012125,1,1,229,64,64,4,0.005375
n256_seed17_history0,17,0,256,topic_grouped,4,n256_seed17_history0_q4,85,7c89f8d7d0f9214c4335f0bac6e35ae021b25832d0fe8189245cc4bbebb7ee9b,raw_full_scan,0,0.000292,0.008292,1,1,85,256,256,16,0.008
n256_seed17_history0,17,0,256,topic_grouped,4,n256_seed17_history0_q4,85,7c89f8d7d0f9214c4335f0bac6e35ae021b25832d0fe8189245cc4bbebb7ee9b,flat_1,16,0.00175,0.005625,1,1,85,16,16,1,0.003875
n256_seed17_history0,17,0,256,topic_grouped,4,n256_seed17_history0_q4,85,7c89f8d7d0f9214c4335f0bac6e35ae021b25832d0fe8189245cc4bbebb7ee9b,flat_2,16,0.0015,0.0055,1,1,85,32,32,2,0.004
n256_seed17_history0,17,0,256,topic_grouped,4,n256_seed17_history0_q4,85,7c89f8d7d0f9214c4335f0bac6e35ae021b25832d0fe8189245cc4bbebb7ee9b,flat_4,16,0.001584,0.0072499999999999995,1,1,85,64,64,4,0.005666
n256_seed17_history0,17,0,256,topic_grouped,4,n256_seed17_history0_q4,85,7c89f8d7d0f9214c4335f0bac6e35ae021b25832d0fe8189245cc4bbebb7ee9b,tree_beam_1,8,0.006791,0.010541,1,1,85,16,16,1,0.00375
n256_seed17_history0,17,0,256,topic_grouped,4,n256_seed17_history0_q4,85,7c89f8d7d0f9214c4335f0bac6e35ae021b25832d0fe8189245cc4bbebb7ee9b,tree_beam_2,12,0.006959,0.010959,1,1,85,32,32,2,0.004
n256_seed17_history0,17,0,256,topic_grouped,4,n256_seed17_history0_q4,85,7c89f8d7d0f9214c4335f0bac6e35ae021b25832d0fe8189245cc4bbebb7ee9b,tree_beam_4,20,0.006791,0.012166,1,1,85,64,64,4,0.005375
n256_seed17_history0,17,0,256,topic_grouped,5,n256_seed17_history0_q5,139,3ff7c30f23ffd0571503611f172cef0437e63d3510fa00c873d6873516918ab8,raw_full_scan,0,0.000333,0.008374,1,1,139,256,256,16,0.008041
n256_seed17_history0,17,0,256,topic_grouped,5,n256_seed17_history0_q5,139,3ff7c30f23ffd0571503611f172cef0437e63d3510fa00c873d6873516918ab8,flat_1,16,0.00175,0.005625,1,1,139,16,16,1,0.003875
n256_seed17_history0,17,0,256,topic_grouped,5,n256_seed17_history0_q5,139,3ff7c30f23ffd0571503611f172cef0437e63d3510fa00c873d6873516918ab8,flat_2,16,0.001458,0.005417,1,1,139,32,32,2,0.003959
n256_seed17_history0,17,0,256,topic_grouped,5,n256_seed17_history0_q5,139,3ff7c30f23ffd0571503611f172cef0437e63d3510fa00c873d6873516918ab8,flat_4,16,0.001375,0.006749999999999999,1,1,139,64,64,4,0.005375
n256_seed17_history0,17,0,256,topic_grouped,5,n256_seed17_history0_q5,139,3ff7c30f23ffd0571503611f172cef0437e63d3510fa00c873d6873516918ab8,tree_beam_1,8,0.006625,0.010333,1,1,139,16,16,1,0.003708
n256_seed17_history0,17,0,256,topic_grouped,5,n256_seed17_history0_q5,139,3ff7c30f23ffd0571503611f172cef0437e63d3510fa00c873d6873516918ab8,tree_beam_2,12,0.006167,0.010041999999999999,1,1,139,32,32,2,0.003875
n256_seed17_history0,17,0,256,topic_grouped,5,n256_seed17_history0_q5,139,3ff7c30f23ffd0571503611f172cef0437e63d3510fa00c873d6873516918ab8,tree_beam_4,20,0.006417,0.011667,1,1,139,64,64,4,0.00525
n256_seed17_history0,17,0,256,topic_grouped,6,n256_seed17_history0_q6,234,1e8ea71e0e0140b710a490ac11c0e38066d609760cc6b949a357590c77e2d849,raw_full_scan,0,0.000375,0.008292,1,1,234,256,256,16,0.007917
n256_seed17_history0,17,0,256,topic_grouped,6,n256_seed17_history0_q6,234,1e8ea71e0e0140b710a490ac11c0e38066d609760cc6b949a357590c77e2d849,flat_1,16,0.00175,0.005584,1,1,234,16,16,1,0.003834
n256_seed17_history0,17,0,256,topic_grouped,6,n256_seed17_history0_q6,234,1e8ea71e0e0140b710a490ac11c0e38066d609760cc6b949a357590c77e2d849,flat_2,16,0.001708,0.005791,1,1,234,32,32,2,0.004083
n256_seed17_history0,17,0,256,topic_grouped,6,n256_seed17_history0_q6,234,1e8ea71e0e0140b710a490ac11c0e38066d609760cc6b949a357590c77e2d849,flat_4,16,0.001416,0.00675,1,1,234,64,64,4,0.005334
n256_seed17_history0,17,0,256,topic_grouped,6,n256_seed17_history0_q6,234,1e8ea71e0e0140b710a490ac11c0e38066d609760cc6b949a357590c77e2d849,tree_beam_1,8,0.006584,0.010251,1,1,234,16,16,1,0.003667
n256_seed17_history0,17,0,256,topic_grouped,6,n256_seed17_history0_q6,234,1e8ea71e0e0140b710a490ac11c0e38066d609760cc6b949a357590c77e2d849,tree_beam_2,12,0.006208,0.010125,1,1,234,32,32,2,0.003917
n256_seed17_history0,17,0,256,topic_grouped,6,n256_seed17_history0_q6,234,1e8ea71e0e0140b710a490ac11c0e38066d609760cc6b949a357590c77e2d849,tree_beam_4,20,0.006416,0.011666,1,1,234,64,64,4,0.00525
n256_seed17_history0,17,0,256,topic_grouped,7,n256_seed17_history0_q7,177,87fe0aa03620e749b75ece934b4a90ec85ca6ab0c0457537bbbc24ba12f36794,raw_full_scan,0,0.000292,0.008042,1,1,177,256,256,16,0.00775
n256_seed17_history0,17,0,256,topic_grouped,7,n256_seed17_history0_q7,177,87fe0aa03620e749b75ece934b4a90ec85ca6ab0c0457537bbbc24ba12f36794,flat_1,16,0.001708,0.005458,1,1,177,16,16,1,0.00375
n256_seed17_history0,17,0,256,topic_grouped,7,n256_seed17_history0_q7,177,87fe0aa03620e749b75ece934b4a90ec85ca6ab0c0457537bbbc24ba12f36794,flat_2,16,0.0015,0.005457999999999999,1,1,177,32,32,2,0.003958
n256_seed17_history0,17,0,256,topic_grouped,7,n256_seed17_history0_q7,177,87fe0aa03620e749b75ece934b4a90ec85ca6ab0c0457537bbbc24ba12f36794,flat_4,16,0.001458,0.00675,1,1,177,64,64,4,0.005292
n256_seed17_history0,17,0,256,topic_grouped,7,n256_seed17_history0_q7,177,87fe0aa03620e749b75ece934b4a90ec85ca6ab0c0457537bbbc24ba12f36794,tree_beam_1,8,0.006583,0.01025,1,1,177,16,16,1,0.003667
n256_seed17_history0,17,0,256,topic_grouped,7,n256_seed17_history0_q7,177,87fe0aa03620e749b75ece934b4a90ec85ca6ab0c0457537bbbc24ba12f36794,tree_beam_2,12,0.006125,0.010375,1,1,177,32,32,2,0.00425
n256_seed17_history0,17,0,256,topic_grouped,7,n256_seed17_history0_q7,177,87fe0aa03620e749b75ece934b4a90ec85ca6ab0c0457537bbbc24ba12f36794,tree_beam_4,20,0.006791,0.012124,1,1,177,64,64,4,0.005333
n256_seed17_history0,17,0,256,topic_grouped,8,n256_seed17_history0_q8,180,198612c028cf9128ca9cd10e89db9948aa790f744e8ccc697a88da94df842eef,raw_full_scan,0,0.000333,0.008124000000000001,1,1,180,256,256,16,0.007791
n256_seed17_history0,17,0,256,topic_grouped,8,n256_seed17_history0_q8,180,198612c028cf9128ca9cd10e89db9948aa790f744e8ccc697a88da94df842eef,flat_1,16,0.001709,0.005584,1,1,180,16,16,1,0.003875
n256_seed17_history0,17,0,256,topic_grouped,8,n256_seed17_history0_q8,180,198612c028cf9128ca9cd10e89db9948aa790f744e8ccc697a88da94df842eef,flat_2,16,0.0015,0.0055,1,1,180,32,32,2,0.004
n256_seed17_history0,17,0,256,topic_grouped,8,n256_seed17_history0_q8,180,198612c028cf9128ca9cd10e89db9948aa790f744e8ccc697a88da94df842eef,flat_4,16,0.001416,0.00675,1,1,180,64,64,4,0.005334
n256_seed17_history0,17,0,256,topic_grouped,8,n256_seed17_history0_q8,180,198612c028cf9128ca9cd10e89db9948aa790f744e8ccc697a88da94df842eef,tree_beam_1,8,0.006625,0.010291999999999999,1,1,180,16,16,1,0.003667
n256_seed17_history0,17,0,256,topic_grouped,8,n256_seed17_history0_q8,180,198612c028cf9128ca9cd10e89db9948aa790f744e8ccc697a88da94df842eef,tree_beam_2,12,0.006333,0.01025,1,1,180,32,32,2,0.003917
n256_seed17_history0,17,0,256,topic_grouped,8,n256_seed17_history0_q8,180,198612c028cf9128ca9cd10e89db9948aa790f744e8ccc697a88da94df842eef,tree_beam_4,20,0.0065,0.011708,1,1,180,64,64,4,0.005208
n256_seed17_history0,17,0,256,topic_grouped,9,n256_seed17_history0_q9,253,838193d6909f33b6534a78b43af22fa6a2962412ad7d66a97b4a18912e439a31,raw_full_scan,0,0.00025,0.008083,1,1,253,256,256,16,0.007833
n256_seed17_history0,17,0,256,topic_grouped,9,n256_seed17_history0_q9,253,838193d6909f33b6534a78b43af22fa6a2962412ad7d66a97b4a18912e439a31,flat_1,16,0.001708,0.005416,1,1,253,16,16,1,0.003708
n256_seed17_history0,17,0,256,topic_grouped,9,n256_seed17_history0_q9,253,838193d6909f33b6534a78b43af22fa6a2962412ad7d66a97b4a18912e439a31,flat_2,16,0.0015,0.0055,1,1,253,32,32,2,0.004
n256_seed17_history0,17,0,256,topic_grouped,9,n256_seed17_history0_q9,253,838193d6909f33b6534a78b43af22fa6a2962412ad7d66a97b4a18912e439a31,flat_4,16,0.001375,0.006666999999999999,1,1,253,64,64,4,0.005292
n256_seed17_history0,17,0,256,topic_grouped,9,n256_seed17_history0_q9,253,838193d6909f33b6534a78b43af22fa6a2962412ad7d66a97b4a18912e439a31,tree_beam_1,8,0.006625,0.010208,1,1,253,16,16,1,0.003583
n256_seed17_history0,17,0,256,topic_grouped,9,n256_seed17_history0_q9,253,838193d6909f33b6534a78b43af22fa6a2962412ad7d66a97b4a18912e439a31,tree_beam_2,12,0.006167,0.010041999999999999,1,1,253,32,32,2,0.003875
n256_seed17_history0,17,0,256,topic_grouped,9,n256_seed17_history0_q9,253,838193d6909f33b6534a78b43af22fa6a2962412ad7d66a97b4a18912e439a31,tree_beam_4,20,0.006375,0.011666,1,1,253,64,64,4,0.005291
n256_seed17_history0,17,0,256,topic_grouped,10,n256_seed17_history0_q10,131,0b207b9323d031b3f974fd6f6e408f5d052b09dc1b71abae8438abf0e400d0c5,raw_full_scan,0,0.000292,0.008125,1,1,131,256,256,16,0.007833
n256_seed17_history0,17,0,256,topic_grouped,10,n256_seed17_history0_q10,131,0b207b9323d031b3f974fd6f6e408f5d052b09dc1b71abae8438abf0e400d0c5,flat_1,16,0.001708,0.0055,1,1,131,16,16,1,0.003792
n256_seed17_history0,17,0,256,topic_grouped,10,n256_seed17_history0_q10,131,0b207b9323d031b3f974fd6f6e408f5d052b09dc1b71abae8438abf0e400d0c5,flat_2,16,0.001458,0.0055,1,1,131,32,32,2,0.004042
n256_seed17_history0,17,0,256,topic_grouped,10,n256_seed17_history0_q10,131,0b207b9323d031b3f974fd6f6e408f5d052b09dc1b71abae8438abf0e400d0c5,flat_4,16,0.001458,0.006833,1,1,131,64,64,4,0.005375
n256_seed17_history0,17,0,256,topic_grouped,10,n256_seed17_history0_q10,131,0b207b9323d031b3f974fd6f6e408f5d052b09dc1b71abae8438abf0e400d0c5,tree_beam_1,8,0.006542,0.010209,1,1,131,16,16,1,0.003667
n256_seed17_history0,17,0,256,topic_grouped,10,n256_seed17_history0_q10,131,0b207b9323d031b3f974fd6f6e408f5d052b09dc1b71abae8438abf0e400d0c5,tree_beam_2,12,0.00625,0.010125,1,1,131,32,32,2,0.003875
n256_seed17_history0,17,0,256,topic_grouped,10,n256_seed17_history0_q10,131,0b207b9323d031b3f974fd6f6e408f5d052b09dc1b71abae8438abf0e400d0c5,tree_beam_4,20,0.006458,0.011708,1,1,131,64,64,4,0.00525
n256_seed17_history0,17,0,256,topic_grouped,11,n256_seed17_history0_q11,107,26a5a046ec218bbd2c51a5c55445d2022e86279079da7df6ce22974c62a8f6b6,raw_full_scan,0,0.000292,0.008084000000000001,1,1,107,256,256,16,0.007792
n256_seed17_history0,17,0,256,topic_grouped,11,n256_seed17_history0_q11,107,26a5a046ec218bbd2c51a5c55445d2022e86279079da7df6ce22974c62a8f6b6,flat_1,16,0.001708,0.0055,1,1,107,16,16,1,0.003792
n256_seed17_history0,17,0,256,topic_grouped,11,n256_seed17_history0_q11,107,26a5a046ec218bbd2c51a5c55445d2022e86279079da7df6ce22974c62a8f6b6,flat_2,16,0.0015,0.005417,1,1,107,32,32,2,0.003917
n256_seed17_history0,17,0,256,topic_grouped,11,n256_seed17_history0_q11,107,26a5a046ec218bbd2c51a5c55445d2022e86279079da7df6ce22974c62a8f6b6,flat_4,16,0.001417,0.006709,1,1,107,64,64,4,0.005292
n256_seed17_history0,17,0,256,topic_grouped,11,n256_seed17_history0_q11,107,26a5a046ec218bbd2c51a5c55445d2022e86279079da7df6ce22974c62a8f6b6,tree_beam_1,8,0.006667,0.010375,1,1,107,16,16,1,0.003708
n256_seed17_history0,17,0,256,topic_grouped,11,n256_seed17_history0_q11,107,26a5a046ec218bbd2c51a5c55445d2022e86279079da7df6ce22974c62a8f6b6,tree_beam_2,12,0.006167,0.010041999999999999,1,1,107,32,32,2,0.003875
n256_seed17_history0,17,0,256,topic_grouped,11,n256_seed17_history0_q11,107,26a5a046ec218bbd2c51a5c55445d2022e86279079da7df6ce22974c62a8f6b6,tree_beam_4,20,0.006375,0.011625,1,1,107,64,64,4,0.00525
n256_seed17_history0,17,0,256,topic_grouped,12,n256_seed17_history0_q12,230,4184657d51373024353b643585b09102e0dcc084c346116f276aab5643f55d67,raw_full_scan,0,0.000292,0.008042,1,1,230,256,256,16,0.00775
n256_seed17_history0,17,0,256,topic_grouped,12,n256_seed17_history0_q12,230,4184657d51373024353b643585b09102e0dcc084c346116f276aab5643f55d67,flat_1,16,0.001708,0.005458,1,1,230,16,16,1,0.00375
n256_seed17_history0,17,0,256,topic_grouped,12,n256_seed17_history0_q12,230,4184657d51373024353b643585b09102e0dcc084c346116f276aab5643f55d67,flat_2,16,0.001458,0.0053750000000000004,1,1,230,32,32,2,0.003917
n256_seed17_history0,17,0,256,topic_grouped,12,n256_seed17_history0_q12,230,4184657d51373024353b643585b09102e0dcc084c346116f276aab5643f55d67,flat_4,16,0.001375,0.006625000000000001,1,1,230,64,64,4,0.00525
